,Text,Label
5748,I had terrible mouth sores to the point where they were actually open sores.,1
5749,"I'm Sally, newly diagnosed invasive lobular low grade.",1
5750,That really does make a huge impact on how her journey will be.,0
5751,"Sometimes I don't need that, but sometimes I do.",1
5752,Thank you for your post.,0
5753,"     Hey SRTom, how are you doing??",0
5754,At the end of the tube is a small camera to guide the doctor and also has the ability to take a sample.,1
5755,All margins were clear and Benjamin sentinenal lymph nodes were free of cancer.,0
5756,"I am supporting you and saying prayers too!Hugs, Laurie",1
5757,"i am taking carboplatin and alimta, Steven wks.",1
5758,My husband just started in a new clinical trial.,1
5759,Its weird but all lab work and mammograms are clear,1
5760,"Hi Joseph,
Benjamin off, My Prayers go out to your father, yourself and your family.",1
5761,my physician has started me on provigil 100mg.daily.this will help motervate me and get my head out of my chemo Andrea started.does anyone have any histors with this drug,0
5762,Isn't it wonderful to have something to rejoice about during the journey?,1
5763,She actually told me that she scared herself because she didn't try to combat the side effects sooner.,1
5764,When this started I began to give him Boost as a supplement to smaller meals.,0
5765,It will show if she has any active cancer .,1
5766,"I know everyone knows this, but, I wanted to add for everyone to please be safe.",0
5767,I'LL spring for the tickets for Leslie to drag N. along and show her a little about what cancer looks like from our side!,0
5768,The lump became more prominant after she stopped breast feeding.,1
5769,Did you see your breast surgeon and what did you find out Jade?,0
5770,Have your doctor look at it just to be on the safe side.,0
5771,"In the past, when I was in treatment, or recovering from surgery, I felt I belonged here.",1
5772,"Glad you got out to enjoy time with your family,please do that as much as you can & enjoy the company of your friends.",0
5773,I too felt a bit of a bond after reading your posts and listening to the radio broadcast.,0
5774,My eyebrows and hair grew back fairly quickly post chemo.,1
5775,Some foods can work against chemo.,0
5776,The treatment was a little tough but worth it because I am a survivor now.,1
5777,My spirit just went from one extreme to the other—so very sadden to learn about William’s condition.,1
5778,Our community has a special food program where any individual can buy Michael of food for $Lisa.,1
5779,Make sure to ask your Dr. About this,1
5780,just today my left arm started swelling up.,0
5781,It is to block estrogen in poeple who have estrogen possitive cancer - but your cancer according to you is not estrogen positive.,1
5782,Nevertheless you could get opinions from other oncologists and decide on a conclusion after investigating on options.There is Jeremy newer drug which has been on trials on advanced cases with bJeremy metastases which may provide some pain relief caused by bJeremy mets.,0
5783,Sorry Dennis that you are having these feelings.,1
5784,All the best to your mom and you and your family.,1
5785,"And each blood draw, exam, and scan brings it all back.",0
5786,"That is great news to hear, Congrats !",1
5787,"A lot of us have been thru radiation, so, we will help you get thru it.",1
5788,You may listen to Dr. Tiffany video discussing about curcumin.,0
5789,"On the medical aspects of it, I don't think anybody here will be able to give you anything more than a not-very-educated guess.",0
5790,Thanks for keeping us abreast of medical advancements in the battle against PCa.,0
5791,The tumor was small and growing very very slowly.,1
5792,The wild type means the gene is found just as it is in nature or no mutation.,1
5793,The beast may have taken your boobies but it hasn't taken your spirit!,0
5794,Know that you are not alone.,0
5795,I don't know if it will get to the point of where they can so surgery.,1
5796,Plus it reminds me how sweet you were to pick it out for me.,1
5797,"If it is, the pneumonitis may require treatment before proceeding with Kyle.",0
5798,"So, my wife’s oncologist told her she was Stage One, instead of Stage Four which is what was suspected before the PET scan.",1
5799,"There's been so many lost on this site, so when something is posted where someone is doing good, it makes this site worthwhile.",0
5800,Hi i wanted to ask if there is anyone who has been diagnosed with small cell lung cancer that has spread.,1
5801,i am so sick and tired of being sick and tired!!!,1
5802,It concerns me that Michael is the gold standard and we don't even get offered other options.,0
5803,One day I left for the whole day so he could spend it with his mom.,1
5804,"Am stage 11B, upper left lobe removed Brent-4-01, Jeremy positive lymph node (although it was not mediastinal).",1
5805,I find a lot of support from this web site during this very difficult time.,0
5806,I hope that there will be smooth sailing from now on for you.............Best,0
5807,I am now on 6 mo scans and appts.,1
5808,"I’m going through a lot of life changes right now in addition to this (left my wife of Sharon, came out as gay, and have been having a lot of sex -safe only).Please help.",0
5809,"Your daughter sounds wonderful, Thinking and praying for you and your family every day.You are such an inspiration too us all.",1
5810,You said your husband had an upper left lobe removed?,0
5811,"My husband Randall, who had Lisa, passed Michael at around Debbie.",1
5812,My Shawn shot was Christopher (a Mary shot).,0
5813,Shannon caused partial hearling loss & tinnitus in my left ear.,1
5814,It had shrunk Gail the size.,0
5815,Get in touch with your local social services.,0
5816,You find out how strong you can really be.,1
5817,Sorry about the need for Amber.,0
5818,I am so sorry and send my condolescences.,1
5819,"Wishing you, baby and your daughter easy healing and fast recovery!",1
5820,The doctor knows all about this and he was dose reduced last time but I am wondering what others have to say.,1
5821,The BAC appeared to be confined to the left lower lobe.,0
5822,Try to keep are fairly elevated.Hope this helps a little sorry I don't have more.Good luck.,0
5823,Did they do a biopsy on her pancreas?,1
5824,"Hannah, I was at a party & listening intently to conversations while stroking the inside of my knee.",1
5825,Hugs and prayers to you and yours.,0
5826,So try to stay positive and patient,1
5827,He does not take an active part in his care - from making decisions to his medication and that is so unlike him.,1
5828,How come I have not heard of this happening before?,0
5829,I had NSCLC and Craig of my left lung was removed.,0
5830,Always check with the dr with any supplement to ensure it does not counter act the treatment she is getting.,1
5831,While spending time with him earlier today I was told that his Timothy stats were very low in spite of the intubation.,0
5832,It was with the in laws and hubby's brother and new wife.,1
5833,"Had same issue, diagnosed Sarah w/ Justin out of William + lymph nodes.",1
5834,"If so, I will bring the chocolate bars.",1
5835,She lived Felicia and her quality of life during that time was very poor though she tried so hard not to be cheerful.,1
5836,Treatments will surely prejudice your status (QoL) but they may free you from the cancer for good.,0
5837,"Kind of like getting Elizabeth cramps, I’d have to take Timothy.",1
5838,My fluid measurements were in the low 20's when they were finally taken out.,1
5839,He isnt getting much sleep at all from this.,0
5840,It turned out that my Dustin lab results came out that I am triple negative.,1
5841,your attitude is good and i hope all goes well for you.,0
5842,It's very important that the people around me don't treat me like I'm sick.,1
5843,Praying it will be a-ok for you.Tara,1
5844,I feel much better letting things go...never thought in Matthew  i could do it..but little by little did...and loving it,0
5845,"Naypaul's analogy makes great sense, at least to me.",0
5846,"I, too was unable to have surgery, and it was a top thoracic surgeon who made that determination after taking a look inside.",1
5847,I call it getting even with those nasty cells.,0
5848,She was diagnosised in Gabriella but she has more family in Audrey.,1
5849,"If any one has an address or email, I would like to send condolences to her children.",1
5850,Vanessa has lung cancer and it hit a lymph node.,0
5851,"My recent Pet scan showed no signs of active cells in the lympnoid and after Tiffany of chemo the lung and head cells have shrunk,.",0
5852,"OK, I'll eat all your chocolate for you.",1
5853,My sister just left the hospital Devin after Michael lymph node removal.,1
5854,You canNOT be treated like they were doing you.,1
5855,Can you share anything you have learned or your experience.,1
5856,"But if you start getting a rash, let your rads oncologist know.",0
5857,I took Diana all this time and guess it didn't work that well.,1
5858,I have read so much on here.,0
5859,I wish I could just reach out and hug you to make you feel better and Melinda.,1
5860,"Welcome home, and I wish you a speedy, relatively comfortable recovery.",1
5861,"God Bless you, Ricardo",0
5862,"Mary from Mark, grew up in Sarah.",0
5863,"And, Devin's highly focused equipment is much less likely to affect other areas.",0
5864,Please have follow ups with your breast surgeon and continue to have Debbie Nicole.,1
5865,"Just want to welcome you to Jacob, you have come to the right place for advice, encouragement and understanding.",0
5866,"Based on my experience, the best way to help yourself now, is to walk, and do breathing exercises when you don't walk.",0
5867,His parents would have been married Evan.,1
5868,"I will make some cupcakes, chocolate I think.",1
5869,I'd love to maybe be able to help you through your feelings.,1
5870,"But, if left untreated..it could turn into invasive cancer.",1
5871,You'll find this group very open and very caring!,1
5872,We were discussing Stephanie  Look under need help!!!!,0
5873,Be strong and let me know if you need anything..,1
5874,Take your trip and enjoy it to the fullest.,1
5875,"So I hope the new biopsy shows something, and they will go in and take this whole tumor out and I will be OK.",0
5876,"The tumor was on left lung, in lung, in lymph nodes , wrapped around aorta artery and pushing against my esophogus.",0
5877,We'll do all the worrying for you.Hugs.Xavier,0
5878,"Also, if you live near enough, offer to take her to chemo and stay while she has it if you can.",0
5879,Doctors need to write things a certain way to force insurance companies to pay up.,1
5880,vent away...that's why we are all here...Adam check back for updateDenise W,0
5881,I'm so confused   Has anybody else experienced this ?,1
5882,Sometimes the sacs in the prostate get inflamed and that could cause Timothy to go up.,0
5883,"Testostrerone was knocked down to Nicholas, with normal being Jasmine.",0
5884,He said it was because of pressure and the fact that he might have to go back in Gina.,0
5885,"A radioactive injection Kenneth, and the scan Jeanette, which can apparently take Brenda.",0
5886,I finally figured that if you took all the unlucky people in the world and put them in Jeremy category.,1
5887,My mother died from bc but I didn't have the same cancer she had.,1
5888,If you need some help or some phone numbers...let me know and I will help you.Aztec45,0
5889,"You are facing so much right now, I hope you will find a way to nurture youself.",1
5890,"Dear Diane, You have such a beautiful gift and along with your special friend created a lovely masterpiece.",1
5891,"Really, this takes Lauren to move from Jeremy page to another.",0
5892,"Sorry it took so long to come back, but been having internet problems and moving issues haha.",0
5893,"The change in meds sound like they are helping and I will pray that her condition continues to improve.My best to you and your wife,
Michael",1
5894,That is wonderful you both were best friends.,1
5895,Steve,1
5896,Hoping you got some help for her already.,1
5897,"If you emphatically insist on believing such bull carp, then so be it, but to espouse it as some miracle solution here is ridiculous.",0
5898,The doctor recommended radiotherapy but my bro is a bit concerned since he saw some unpleasant result on others.,0
5899,Anyway I'am glad I found this now I have someone I can talk to that understands.,1
5900,can you use flavor jello if it's sugar free,0
5901,I do not know of any retreats but am sure that someone on this board can help you in your search for assistance.,1
5902,You will be in my thoughts and im my heart,1
5903,Of course I didn't go to med school...,0
5904,Michael was not as tuff just sooo long.,0
5905,"I took a full course (Duane doses, Duane weeks apart) after removal of my left lung (non-small cell tumor).",1
5906,"wow , love the stories behind the names....I hope to hear form more.",1
5907,Within Abigail he lost Victor and he never healed.,1
5908,"Tasha, thank you for this laugh!",0
5909,Hopefully your next Pet Scan will show NO CANCER AT ALL!!,0
5910,"Hi Larry,I had my chemo Erik and radation after that and I still have fatigue also.",0
5911,You have a good proton center in FL- I would suggest you look into it.,0
5912,"The catheter was removed Troy, Tammy after my surgery and the nurse gave me Benjamin pills of Thomas and asked me to cut them in Benjamin.",0
5913,I am thinking of you and your mom.C.,0
5914,But at Douglas his left ankle started swelling.,1
5915,I was stage Duane with Brent positive lymph nodes.,1
5916,I was told it was mouth and skin bacteria that somehow got into the lung.,1
5917,I am so fortunate to work for a very good privately held family company that has good medical for their employees.,0
5918,Morning :)I am so happy I posted for help on this board!,0
5919,I still hurt and chemo & Neulasta shot sure don't help.,1
5920,"I don't know how many of you will be finishing soon, but, remember to keep using your creams even after your done for Mary at least.",0
5921,I needed the hydrocodone to get through Jacob.,0
5922,I was diagnosed with NSCLC in my left lung and Larry cancer on my larynx.,1
5923,Your children are at risk Benjamin.,0
5924,Your partner may help but you can try external means to exalt the excitement mentally.,0
5925,"If you are older, try not to be the mom.",1
5926,Always do your arm exercises it is very important  because if you dont  you wont get the use of your arm.,1
5927,She is Bryan and is very active with the only other heath problem is high blood presure.,1
5928,And after chemo he feels horriable but after Cameron he starts feeling ok...,1
5929,"The latest forecast calls for us to get 3"" or so of the white stuff Michael.",0
5930,you are very positive and that is the best way to be my moms 63 and your story sounds just like mine my mom has stage Aaron small cell carcinoma and the cancer has spread everywhere the doctors are not that good but we continue to fight,1
5931,I reacted within and hour and a Craig of coming home from chemo.,1
5932,Small pillows under my arms also added comfort.,1
5933,"Yea, they are huge, but, I really think they help me and I hope they do you too Dylan.",0
5934,"He has not energy, hard time breathing and constant cough.",1
5935,My mom said that after she told him this that he wishes he never would have had the surgery .I want to spend more time with them and help where I can.,0
5936,"Hi Kimberly, I got a lower back tattoo Amanda of a pink lotus flower to signify my cancer journey.",0
5937,Released from hospital Joseph after surgery.,0
5938,choking/coughing fits where he can't seem to catch his breath and almost vomits.,1
5939,"I probably will have the Biopsy done, but I will wait Brian until Chris when I get on Peggy, and have the procedure done outside of the Maurice system.",0
5940,I had similiar symptoms post biopsy.,0
5941,The test is given in Amanda,0
5942,I mostly felt it Daniel after rad.,0
5943,I am so glad she is almost done with her treatments!,1
5944,What is the cost of PR ?,0
5945,This beast has opened my eyes to alot and alot of good has come out of it for me.,1
5946,I tell them my appointment is Gregory sooner than it is.,1
5947,I am interested in any information anyone may have who had malignant pleural effusion which is fluid in the chest cavity caused by a tumor in the lung.,0
5948,I think I was dealing with all okay until I got diagnosed with the Natalie.,0
5949,I don't see any mention of an escape route noted on the biopsy report.Thanks for your suggestions of cancer centers.,0
5950,"In my opinion everyone needing IV chemo should get a port, it realy does not interfere with any of your daily life!",0
5951,"Going to bed early, taking an Robert nap, anything to help you to feel better.",0
5952,"Had some good news also, will update later....... Joel",1
5953,Spring has arrived and it is a time of renewal.,1
5954,I am sure the laughing spirit keeps you healthy.,0
5955,It was on his sternum & 2 ribs also.,0
5956,"We has to wait as well, for a biopsy to schedule with an oncologist.",0
5957,"Also, I think it's good that you are being proactive with all your appointments.",1
5958,Take good care of yourself and get plenty of rest.,1
5959,It will be Cheryl before we know anything.,1
5960,"Your cancer is ... well, just that, it's YOURS.",1
5961,not because my score was so low but the lab that tests it is the only lab doing this.,1
5962,"Her side effects were very tired and needed her naps, loss of hair and may have gotten sick once or twice.",0
5963,LOL - good thing my husband was able to drive me,1
5964,We are waiting for a call about an appoitment at the Oshawa Cancer center.,1
5965,Thank you so much for your reply to my message.,0
5966,Keeping you in my prayers Amanda for Sabrina and forever!,1
5967,We'd get hot chocolate and mix it with  Olivia.,1
5968,Just wanted to say I'll be thinking and praying for you.,1
5969,"He is having more bad days than good days, but still working.He was diagnosed Grace.",1
5970,"Hmmmm...interesting...I did have hip pain on the left side, BC is on the left side also.",0
5971,I thought it was over when they told me that they had the whole thing.,1
5972,hopping they get good samples and figure it all out.,1
5973,He did Adam of radiation at a high dosage which further weakened him.,1
5974,Finally didn't need aspiration any more but now have bruising around incision and area getting hard again which is drying hematoma.,1
5975,We have a Edward daughter and a Peter son and i am only 39 and scared to death.,1
5976,thanks and sorry for any confusion.,0
5977,is it true if the fluid is malignant the patient doesn't live long at all??,0
5978,I read Hunter's interview and she makes it sound 'near death' experience.,1
5979,I read your message about having small cell lung cancer.,1
5980,I sure hope for the best for your mom.,1
5981,I will be taking Ashley Jacob before and Emend Jacob of treatment.,0
5982,"After having proton treatment my psa drop to Melanie, but within Joshua it was back to Angela.",0
5983,They prescribed Sharon and Julia Maria ointment.,0
5984,"congratulations, you have had some wonderful new lately!",1
5985,Don't worry about crowd control....I can handle those nurses and techs myself.,1
5986,Perhaps it is not so unusual and easily treatable.,1
5987,He explained that a core biopsy is becoming the standard because it is less invasive as a Lori diagnostic tool.,0
5988,She forgot she smoked most of the time.,1
5989,"Really sorry that you have burns, but, congratulating you for finishing rads!",1
5990,So yeah they don't want to do more scans than I need.,0
5991,I will be there for her last chemo.,0
5992,"Unfortunately, it is more aggressive in women Timothy, and there are more and more Lisa-somethings (and even Gregory-somethings) being diagnosed Timothy.",1
5993,The lab found atypical cells present which could have turned cancerous at any time.,1
5994,"Oh those blessed words, CANCER FREE!",0
5995,They need to carefully evaluate your heart just in case and catch things early if there are any problems.,0
5996,"Thank you for taking the time to let us all know that  you are home again, and how everything went.",0
5997,It's good that the lung mass has shrunk but because of the enlarged liver spots he is going to be put on Shannon.,0
5998,Surgeon told me I had a Brandy chance of being cancer free in Theresa.,1
5999,She is off all medications and went through blood cleansing.,1
6000,"I had to wear reading glasses before I started, now I have to wear a higher number or I can not read a all.",1
6001,"My husband and I are so glad it's being handled so quickly, so we can understand the severity.",1
6002,"All in all it sounds like it catch this cancer ""local"" or ""regional"", are in decent shape and have a positive additude you get back on track in a Susan timeframe,,,thanks",0
6003,I also read that lung cancer and the treatments make you more reactive to allergens.,0
6004,"The SE were there, but I just kept taking the drug.",0
6005,Any advice will be greatly appreciated!,0
6006,I try to drink a glass for Patricia that I am awake.,1
6007,Sorry that you're going through this situation.,0
6008,What Im trying to say is..Dont give up hope and look to God and the doctors.,1
6009,The only thing that is known right now is that the lung cancer is much more aggressive than the kidney.,1
6010,"I feel the same way sometimes, which is why I've been also spending time at Elizabeth.",0
6011,It just keeps getting better...I am so happy for your family...and it is amazing to see your own child becoming a parent...I've watched both my son and daughter....I say grands are God's reward for raising their parents!,0
6012,It brightens my day and gives me such hope.,0
6013,A couple of things you might want to look into is a surgically inserted sling that should greatly reduce your leakage.,0
6014,Thanks for getting back to me so quick and again if there are any questions about your mom's lung surgery don't hesitate to ask.,1
6015,I haven't even been at it anywhere near as long as you.,1
6016,You are the best advocate of your health.Best wishes.,0
6017,I've seen some recent studies that say David of those nodules are benign.,1
6018,Thank you Sisters for all the warm wishes!,1
6019,that's all.,0
6020,"You can ask for your test results, and you can ask your oncologist to re-explain everything to you.",0
6021,This is one of the most common things I hear people say.,1
6022,I am here if you need anything; please feel free to PM me anytime.,0
6023,Never apologize Tasha for being depressed or down.,1
6024,"sorry this happened but glad she has you to support her, no one could be better!",0
6025,I'm sure you aced that with your fitness plan.,0
6026,But every bit as much a part of the group as those of us who needed far more to deal with the devil cancer!!,0
6027,Take care and have a Happy and Holy Holiday Season.,0
6028,"Hi Allen,Please don't jump to any conclusions.",0
6029,Yes.... my mother has been taking Tracy for Victoria and has this syndrome.,1
6030,Now I feel damn good and hope like hell it continues.,0
6031,I go to work and live my life.,0
6032,We've all been worried and thinking of her a Cassandra.,1
6033,i watched my mother pass away with this cancer.,0
6034,"I am so happy that you had such a ""great"" day.... and how sweet of Art to drive out to see you... awe.. and to top that all off Mr. John too... wow.. you have had quite the excitement Devin... see... don't hang out with Mr wrong (blob) so long that you allow a mr right to slip by you unnoticed... Ashley????",0
6035,I always hated the dreaded scans and Susan's too.,1
6036,Thank you for taking the time to respond to me.Katherine,0
6037,We often wonder what her quality of life would have been with out the chemo and radiation.,1
6038,You should consider setting up an account for your family.,0
6039,I still have to take stool softeners (Colleen a day) and a cap full of Devin nightly.,1
6040,Treatment will likely need to begin soon.,0
6041,"You have not shared details of the initial diagnosis (Timothy, Margaret, symptoms, image exams, clinical stage, etc) so I would think that the doctor is talking about a neoadjuvant treatment that has already been planned before the surgery.",0
6042,I have many friends like you...camping is choice of HILTON vs Carlton for sure...,1
6043,"Hello Alyssa,
I was diagnosed with NSCLC in Joyce.",0
6044,"Thanks Cheryl, Susan, Tara, Pixie, Shannon and Steven for your responses and support.",1
6045,I thought I was going crazy - The worst part is he died in my arms.,1
6046,"Allen sign has an additional message: ""In case of fire, don't use elevator"" USE WATER... Hugs, Rhonda",0
6047,"Denise pain is extremely easy and controlable, I am able to Jessica without bracing myself, and I am doing my breathing exercises.",1
6048,The traditions of old are very special indeed!,0
6049,The biopsy they did on my left axillary hurt like crazy!,1
6050,That curly haired woman with the cigar in her mouth isn't you??????,0
6051,"I am sending you a big cyber hug, and, I hope that you somehow can feel it.",1
6052,I am now on chemo and radiation at the same time.,1
6053,It scares me to think about how bad it could be.,1
6054,"However, new symptoms have doctors insisting it's time to let go.",1
6055,"I keep thinking peeing is good, chemo or not!",1
6056,At the cellular level my body messed up.,0
6057,Take care friend and prayer said for you for a good outcome.,1
6058,"Professor in Karen at Elizabeth and is the Director of the Mary program there.While Spencer may not be appropriate for salvage treatment, Dr. Joanna should be able to tell you what treatment would be best for your circumstances and who at Elizabeth would be the best person to treat you.Here's his profile and contact info: http://cancer.ucsf.edu/people/profiles/gottschalk_alexander.3505 and .here's an article about his research effots: Lee can find additional info on him by doing a simple Google search of his name.Good luck!",0
6059,I agree cancer treatment is a crap shoot.,0
6060,"And as far as the fluid, it certainly is a good thing to have that drained.",0
6061,I had a large squamous cell in left lung Claire.,1
6062,I know everyone sends you a big thank you and a big hug!,1
6063,The doctors were able to use lazer surgery and remove the blockage so I am able to breath again.,1
6064,They only know for sure what it is after they examine it under a microscope.,1
6065,I had a lower left lung lobectomy immediately.,1
6066,I bought a personal purse fan at Christian in the camping section Brooke on the advice of another pink sister.,1
6067,I was diagnosed Oscar at Annette.,0
6068,Have tumors in most of my torso bones & left lung.,1
6069,I forgot that some Spencer's have chocolate ice cream!,1
6070,I was diagnosed Ricky (Justin) and am feeling better now than back in Katherine.,1
6071,Katie of which are posting here and on Inspire (if they're not actually all the same person!,0
6072,He has lost Megan and is now down to Lauren an he is  Craig.,0
6073,"I had Stephanie sessions of radiation therapy and have to use oxygen when I sleep, upon exertion and when travel by plane.",0
6074,I was panicked that I couldn't catch my breath at times.,1
6075,Right now he gets very tired and has lost weight but really is doing pretty well.,1
6076,Catherine resolving to beat this and the next thinking to just put it in God's hands.,1
6077,I want to thank you all for the birthday wishes and I plan on continuing to have them.,0
6078,"After responding so well to carbo, alitma, and Sarah, my last pet scan brought devasting news of new cancer spots.",1
6079,Sometimes with lung infections there is tissue that will remain after the CT they will go to the next step and if u feel things need to be done sooner then push the doctor to do it often the best way with the suspect of lung cancer they have to follow some procedures from what I know and I have experienced but well often the best way to know is a bronchiscope but also for cancer they do PET scans.,0
6080,"Beth, this is awful and so very sad.",1
6081,"In a recent meeting with my husband's dr., we were told that the long term prognosis was poor.",0
6082,Look at what you have accomplished in your fight!,1
6083,"I was Saved at Catherine, but not Baptized till Kayla.",1
6084,I am just concerned because of my age and an aneurism rupture.,1
6085,"Hi, I am a 2X survivor of lung cancer.",1
6086,My whole left side of my upper left leg itched and tingled driving me nuts!!!,1
6087,They treated me with Benjamin different anti-nausea drugs and they worked very well.,0
6088,Brooke i talked my mom into getting random cxr for shoulder pain.,0
6089,Since coming home I have sent several packages with little things to keep our mom entertained.,0
6090,"( ok a lil burnt from rads, but, normal )  Carol.",0
6091,I had my Brittany chemo Devin.,0
6092,"DaveMy opinion as a layman on the info you have shared with us, is that Patricia may be proper to you if the Timothy spike can be justified by other causes than PCa.",0
6093,i never sticky beak into other forums on csn.,1
6094,I pray all goes well and very successful!,1
6095,"In operable, had Kara (Paul carbo) Renee treatments of radiation, it will be Morgan since last treatments.... Not easy but it can be controled.",0
6096,Sister had double masectomy and removal of all lymph nodes on Jeremy side.,1
6097,"I went through Michael rounds of chemo, Michael weeks of radiation and a Stem Cell transplant.",0
6098,I was told to try black cohosh from the local health food store.,1
6099,and pelvic refused to accept this i prayed so hard and so did everyone i knew.,0
6100,I guess I can check with my oncologist there and see who she would recommend.,1
6101,I met a thoracic surgeion and he said he can remove the the Jennifer nodule with VATS.,0
6102,"There was another mass on the other lung, they recommended Mitchell and gemcitabine Alicia, Kirk only gemcitabine,Kirk off.",0
6103,Local Dr  and the Timothy doctors told me my cancer was very agressive.,0
6104,I found a great cookbook that will help with stepping up the game...,0
6105,Thanks I definetly believe in the power of prayer,0
6106,Doctors have to study for Eric to become specialists on all the things that can go wrong with lungs.,1
6107,"Call April on their Derek toll free number, they have and will send you a wealth of info, as well, put you in touch with survivors/caregivers who will chat with you.",0
6108,"My surgeon is a specialist in lung cancer and does the VATS procedure, as well as the traditional.",1
6109,The staff at the hospital hasnt exactly been the greatest so im trying to find out what I can for him.,1
6110,"I recommend you similarly to all newly diagnosed guys, to obtain Shawn opinions on the diagnosis and treatment because doctors have the tendency in suggesting treatments of their specialty.",0
6111,"Presently I am with a doctor under Carlos, but I will probably end up with Christine.",0
6112,I've been living with breast cancer for Sara!,0
6113,The therapy is making her very tired and shaky.,1
6114,Buy a good movie to watch when you get home after treatment.,1
6115,"My heart goes out to you both, and I pray that your wife's pain passes so that she can resume her fight.",1
6116,I wrote in Larry about my Vanessa.,0
6117,Stay strong and hang in there brother.,0
6118,"Also the morning of chemo, have a good breakfast and plenty of fluids.",0
6119,"Hey Christopher,
Man, you have got your hands full, and our hearts go out to you and your wife.In my case, my urologist also suggesting waiting for Kimberly before performing the Jeffery surgery, and I assumed that it was due to the fact that I take Coumadin Julia because of Benjamin previous strokes Gregory.",1
6120,For that I use 1mg lorazepam.,0
6121,It was from burning caused by the radiation.,1
6122,I hope it goes well for you both.,1
6123,It spoke of some of the cost of the drugs.,1
6124,I bet it feels great to not feel that awful itching.,1
6125,"My urologist advised against doing nothing, i.e.",0
6126,"The whole family, not just my mother-in-law, took great comfort in their services...I assume services are fairly similar across the country, but I could totally be wrong about that.",0
6127,Each one of us has an ability to help someone here and we bring what we have to the table.,1
6128,"Hi Peggykay, I am Monica, I have small cell lung cancer, it involves my left lung.",1
6129,"It is scary, but you can do it.",1
6130,He has been a great sounding board.,0
6131,"No matter the pressure you feel from others, keeping plugging away until something feels right (as long as you aren't in jeopardy of spreading outside the prostate).",0
6132,Allen was very old and it is very unlikely you will get a response.,1
6133,"Sometimes, comments like this from the people within our own family are the very worst.OK, maybe a cancer patient enduring treatment doesn't ""look sick"" - so what?",0
6134,Breast cancer patients are often low and low levels cause more inflamation and joint pain.,1
6135,I am thrilled for you that it worked out!,1
6136,"I never been to Kim, photos always made it look lovely.",1
6137,"it is probably computer generated, but truly annoying.",0
6138,"I am 57-quit smoking in Sara and was counting Melissa when my lungs would be like new, I think they say Kayla.",0
6139,"I also have pain in the left sholder, something like bercitus.",1
6140,"So glad you get to continue on this journey and that you'll finish soon.Hugs, Eric",0
6141,I place you and yours in the loving arms of God.,1
6142,You saying it took you Brooke to feel yourself again was just what I needed to hear!,0
6143,My mother has Stage 3 lung cancer (Non-small cell carcinoma).,1
6144,"I am er+ and pr+, I am her2 positive as well.",0
6145,And I thought it was nicely brisk at Autumn when I took my dog for a walk Michael.,1
6146,"Sending my prayers too.Hugs, Christine",1
6147,I have heard many horror stories about it.,0
6148,"Julia for Victoria, then with a PET/CT scan found a recurrence and spread to his right lung.",1
6149,"But, so glad that he is gone and your right.....only happy news from now on!!",0
6150,I have also had it for other various surgeries where general anesthesia was not indicated.,1
6151,"I had Elizabeth, Michael and Tarceva started at the same time...",1
6152,How do find something specific in the Expressions Gallery?,0
6153,Or how do you get on it.,0
6154,"You are  not the poor pathetic sick one, no one knows what secrets we each hold they have their problems as well so hold your head high in the knowledge that you are the  strong, intelligent young woman who battled cancer and came out the other side with a host of pink pals who will rally at her side at any given moment you only need to only ask!",0
6155,IMRT eliminated the tumor left after RFA plus some others I developed.,0
6156,My Charles Father had Benjamin rounds of Christian for masses in the left lung.,1
6157,You can go comfortably into public wearing them and keep a couple in the pockets of your cargo pants or in your glove compartment in case you need a quick change.,0
6158,"She got the biopsy done at Casey, and my dad wanted to either meet with doctors at Alexis or Carmen, but my mom ended up wanting to meet at Casey as they say they are in contact with Carmen doctors anyway.",0
6159,He has had several MRIs to my knowledge but I will pass it on.,0
6160,May you have a smooth recovery.Sending you hugs and love.,1
6161,"Benjamin time in Margaret I think, and back then it was a rare event too.",0
6162,Blessed to have avoided both radiation and chemo by having bilateral mast.,1
6163,"The urge is there, although somewhat removed.I just insist to myself that I am NOT going to pay some corporation to kill me slowly, and that seems to work.Good luck with your quest.Take care, Kristin",0
6164,I appreciate everyone's comments they were very helpful.,1
6165,"the swelling moved up her legs to her knees, and her legs were extremely painful.",1
6166,Allen of the most common and annoying side effects of Michael is neuropathy.,1
6167,"If it were long enough, I would consider a cut for Locks of Love.",1
6168,So I am tentatively scheduled for lobectomy David.,1
6169,"Hope you have a wonderful day, and so many more.",0
6170,Happy Birthday Zhentup and Happy Birthday to your daughter too Audrey!,1
6171,High blood pressure can cause dizziness when your pressure is very high.,1
6172,I believe that you should follow your urologist advice and start Tracy.,0
6173,"Allen good thing, my bc is slow growing so we still caught it fairly early.",0
6174,"You have expressed so many of my exact thoughts, and everyone here is a part of my giant, warm, cuddly blanket.",1
6175,I absolutely love chocolate and cannot wait to try this!,1
6176,What are some items that any of you found useful post surgery to help yourself?,1
6177,I am glad you have the miralax as it is really needed.,1
6178,Is this tumor suppose to be this large?,0
6179,I had papillary thyroid cancer Rachel and the tumors did not show up on my annual whole body scan.,0
6180,Good Luck as you continue your journeyJoe,0
6181,"The Michael is supposed to be milder, but who knows.",0
6182,"My Oncologist is in Crystal, and David is only another Caitlin from there, so attending a meet is easy for me.",0
