,Text,Label
7818,Is she receiving Namenda to help preserve brain function?,1
7819,Your PCP can then order an osteoporotic w/u including a bone density scan and start you on some bisphosphonates and Phillip suggest you ask him to include Jessica and methyl malonate with your blood work up.,0
7820,You have been through hell and a huge shock.,1
7821,I had old injurys there which may light up on a Pet test.,0
7822,Anyone with bad CT scan but ended is nothing?,0
7823,She has a spot on her liver in addition to her lung that they think is cancer as well.,1
7824,I forgot that some Spencer's have chocolate ice cream!,1
7825,YOu can find them on the Carmen website.,0
7826,Any advice offered would be a major help.,1
7827,"I know I am rambling,Jasmin sorry, I m scared of losing my mom.",1
7828,Prior to the Michael i had Duane cyberknife sessions on a left lung spot John.,0
7829,"   Cassandra,  I read your poat and understand some of your anxeity, but Lori  take a deep breath and relax.",1
7830,I just finished chemo Matthew and now I am doing Bobby every 3 wks for Stephen.,1
7831,"I just miss him so much.....we would hold hands John,  while watching tv or what ever we were doing....that's so hard....but I'm doing better knowing that he is no longer hurting.....",0
7832,It's a combined MRI/MRSI scan which is spectrographic and measures the amount/location of choline (which is an indicator for cancer) in or near your prostate.,0
7833,"In April/11 I had left lower lobectomy, diagnosed Stage1a adenocarcinoma.",0
7834,"Also how did they found out it was an infection, did they do a biopsy?",0
7835,That is so hard to do as we all know.,1
7836,"I too am a lung cancer survivor (Sharon, Jerry).",1
7837,"Based on the results, the primary care doctor recommended a PET scan.",1
7838,I had surgery for left lung cancer in Jonathan.,0
7839,I read that Jonathan could help with bones.If you are believe in herbs please write me a personal message.,1
7840,The Michael affected my stomach more that anything.,1
7841,what's your view on immediate reconstruction following surgery?,0
7842,"I don't know why it happens either, but I must say that your words were well-said.",0
7843,Happy Birthday to you Devin!,0
7844,Madison....are you now getting chemo or rads or both for the Daniel?,1
7845,But we are doing everything to win this battle.,0
7846,"I will say that for those of us that are believers, I find some of my best conversations with God happen when I'm wide awake in the middle of the night.",0
7847,"James in left upper lymphnode, Benjamin in lower left lung and nodules in middle chest followed by Duane new small tumors in brain.",0
7848,"I had surgery, taxol and carboplatin.",0
7849,"Damp,I had never before heard of your surgery until you mentioned, it, but read a bit on it since.I suspect that your incontenence is wholly related to the bladder surgery, since I've never heard of a similiar situation here, which is usually focused on PCa and related problems.I would pester the urologist about what, if anything, can resolve your issue.max",0
7850,Sending positive thoughts & prayers to you Devin.,1
7851,Kyle has put him on Michael and carboplatin.,1
7852,My oncologist eyes glazed over when I mentioned it.,1
7853,"I've had cancer for Ryan although we didn't find out about it till Lisa.First with renal cell cancer of the kidney.HAD IT REMOVED AND ALL LOOKED GREAT TILL Lisa WHEN A CT-SCAN SHOWED SPOTS ON MY LUNGS.SPENT ALL SUMMER GETTING INTERLEUKEN TREATMENTS.ON GOOD FRIDAY OF Melinda THEY TOOK ME TO THE HOSPITAL BECAUSE OF BEING DIZZY AND A CT-SCAN SHOWED A BRAIN TUMOR.HAD IT REMOVED TWO DAYS LATER.THEN I WENT THRU 25 RADIATION TREATMENTS.MAY OF THIS YEAR ONE OF MY LUNG TUMORS SHOWED SOME GROTH.I AM NOW TAKING SUTENT TO TRY TO Christopher IT.I FEEL TERRIFIC.I HAVE BAD DAYS OCCASIONALLY BUT I STILL CONTINUE TO DO THE THINGS I LOVE.I STILL VISIT MY NURSE'S AND DOCTOR'S.THEY ARE ALL AMAZED AT HOW WELL I AM DOING.I Sharon WILL KEEP ON GOING.I LOVE TO MAKE PEOPLE LAUGH AND WILL SHARE MY LIFE STORY WITH ANYONE WHO WILL LISTEN.BUT I DON'T TAKE ABOUT Darren,I TELL OF HOW GREAT IT IS NOW.BUT MOST OF ALL I SHARE MY FAITH AND TRUST IN JESUS CHRIST.I WILL USE MY CANCER TO HELP INFORM OTHERS THAT WE CAN SURVIVE AND GO ON ENJOYING Richard THERE AND LIVE.MOW THE LAWN,PLAY WITH THE DOGS,PLAY WITH YOUR KIDS(YOUNG OR OLD)GO AWAY FOR A WILD WEEKEND WITH YOUR Cory,GO TO A BALL GAME,GO FISHING,JUST GO AND DON'T FEEL BAD ABOUT IT.ENJOY THE Andrew GOD HAS GIVEN YOU.",1
7854,"Elaine, I too and considering Adam...what therapy did you chose and if not the Robert clinic why not...if you did do the Robert clinic can you share your opinion of the results and process.",0
7855,You might try posting on their discussion board about what cuts the pain and what is good to eat or drink.,1
7856,The last CT scan showed another Courtney spot next to where they removed the Lori one and also Benjamin lymph nodes enlarged now.,0
7857,There is also a site about Gabriel deaths.,1
7858,Gives new meaning to lab work (sorry...just couldn't resist),1
7859,"cc,We, too, have a very close friend who is mHRPC stage T4.",0
7860,Drinking alot of water an hour before the blood draw seems to help.,1
7861,Sorry to hear that the best did not occur for you and I truly wish you the best.I had several medical consultations and they basically said the same thing to me from what were my best treatments options to my staging… I choose to hope for the best (e.g.,0
7862,"I pray the your dad will be a candidate for, and will have successful surgery.",1
7863,"If you aren't sufficiently confused yet, see this thread, sort of on the subject of active surveillance:
http://csn.cancer.org/node/187174
It is information you should have before making a treatment decision.",0
7864,"Needless to say, I'm scared and nervous about the future.",1
7865,that you won't be the only adult going?,0
7866,I do not feel any differnt-just realize how fortunate I was/am to have found mine so early!,1
7867,I checked up on T1a when that was the diagnosis I got.,0
7868,Going from being a pretty much healthy guy to being told he has small cell lung cancer that has spread to the bone.,1
7869,They are depressing as hell.,0
7870,I have many friends like you...camping is choice of HILTON vs Carlton for sure...,1
7871,Very happy for you and the progress on ALL fronts!,0
7872,I hesitate because some of the dehydration issues mimic them.,0
7873,I still hurt and chemo & Neulasta shot sure don't help.,1
7874,"So far all I have done is make myself sore, but I am sure this will go away after Mary.",0
7875,If you live in Daniel there is a state program that guarantees treatment for cancer patients at no cost if you cannot afford insurance.,0
7876,Hooray to the finish of chemo.,0
7877,"So, I'm assuming the cost will be covered under my mother's Peggy and Justin insurances.",1
7878,"Also has hysterectomy that left ovaries, but I was told the chemo will kill them both.",1
7879,"Benjamin I had surgery, removal of the upper left lobe.",0
7880,"Hopefully, you will tolerate it without a problem.",1
7881,"So, we lose Joel of sleep :( but we gain John of daylight :)",1
7882,"I myself have had no symptoms, but it is just one more thing to stress about within the Big Cancer Picture.",1
7883,"Anyway, glad you are up somewhat...are you doing breathing exercise and walking?",1
7884,The tumor that concerns the doctors the most is my upper left humorous.,1
7885,But my Kathryn grandson's birthday party is Devin.,1
7886,I hope your mom is doing better,1
7887,I was just diagnosed Brooke.,0
7888,"Keep in mind, your wigs will fit differently once your hair falls out...trying them on over your hair isnt going to give you a true pic or feel.",0
7889,No one knows for absolute certainty but Emily was the suspected culprit.,0
7890,I just hope this next surgery goes well.,0
7891,Good luck on Kimberly ssfbeagle!,1
7892,The reason I am writing is due to the fact that my doctors act as though this is not real likely.,0
7893,We are continuing to pray & hope for the best.,1
7894,"hi, I have small cell lung cancer, I am in remission Joseph.",1
7895,Is there anything that I can eat to raise these levels to avoid more shots??,0
7896,"I had mine after a lumpectomy, my BC was stage James grade James so caught early.",1
7897,Im confused shes confused can anyone please help?,0
7898,Thank you for sharing your info with us.,1
7899,He also had major surgery and has been on synthroid ever since.I have David's thyroiditis and have been on synthroid since Janice.,0
7900,I'm sorry to find out that it was a bad decision for you.,0
7901,"But, I do still think about it...
Blessings to you, brave person!",1
7902,Bridget is scheduled for Jennifer to have his chest port.,1
7903,I know it doesn't make it any better or make you feel any better but my point is it is temporary.,0
7904,"I'm so glad that you left this message, not for me but for someone else that might be having the same problem.",1
7905,You have a good chance of surviving this and to get in touch with your spiritual side.,1
7906,"And, I hope you recouperate quickly from the gall bladder issues.",1
7907,I had to carry ice packs to numb my feet and hands throughout Jacob.,1
7908,I just turned Jasmine in Katherine.,0
7909,"Also, I am limping with my left foot.",1
7910,That is very interesting...that might be why a male died Gregory in William of prostate cancer.,0
7911,"His last rad treatment was Lisa dad is so scared,angry,then quiet,what a terrible roller coaster.So then my dad will have to decide about chemo and what else, I dont know...this is hell.",0
7912,"""Tyler"" is an incredible tool to tuck in your pocket while on this journey.",1
7913,I find myself checking other girls breasts too.,0
7914,A parent love can't be replace and alot people wish they had loving parents.Good luck on your treatment and I will be praying for your family.Derek,0
7915,It requires a mental adjustment that he had to make from 'fixing you' to 'pallative care'.,1
7916,During treatment I rested instead of exercising so muscles weren't being used.,0
7917,")Tarceva I hear good things about, but that BLB I am worried abit about, but the rads and head docs say they have many more times they can do this operation on Veronica, so I see my Onc David for the rest of the body Christine Julia Jacob!!?",0
7918,"From you Martin score of Stephanie, your PCa is classified as intermediate risk.",0
7919,"(PSA = Charles, Gleason 3+4, cancer had spread to a lymph node.",0
7920,"Me thinks your on the right track.I believe that to have a fighting chance one has to change everything that brought this desease on.For me thats cigerettes and all the other garbage in processed and cheap food.I'm avioding both while hopefuuly getting treatment with at least som, science and track record behind it.In the end whatever god wants he's gonna get.GOOD LUCK!",0
7921,"Enjoy your visit, and, like Gabriel, think about the rest 'tomorrow'!I LOVE your description of your vacation to Alexander!",1
7922,"With your pre-treatment characteristics, surgery is definitely a good option.",1
7923,He is going into an experimental study.,0
7924,Sorry your Vanessa is having such a hard time.,0
7925,Has anyone ever had this/ heard of it?,1
7926,It's been a while since we heard from you.,1
7927,Eating a balanced diet (when you can eat!),0
7928,"Welcoming you and wishing you good luck!Hugs, Stephanie",1
7929,But I'm sending positive thoughts your way.,0
7930,they give you anti-estrogen meds.,0
7931,"Sorry you are having such a difficult time right now but please don't go away, sometimes we may be a little slow in responding but we care and will help you in anyway we can.",1
7932,"So yes, hope, but don't be impatient.",0
7933,"I agree Ray with the fact if are not happy with your doctor, you need to get another Jeremy ASAP.",1
7934,I am scheduled to have a Donald on Lauren.,1
7935,I am taking him to the Gabriella end of Katherine for his birthday.,0
7936,I am scared to death about all of this.,0
7937,My Charles Father had Benjamin rounds of Christian for masses in the left lung.,1
7938,It's great for us that are in the midst of treatment to hear stories like yours.,0
7939,and how were things afterwards ... after Victoria.,0
7940,I would be happy to answer any e-mail and exchange information.,0
7941,I walk a litte but it is very painful in the hips and knees.,1
7942,Ask for strength from him and I'm sure he'll listen.,1
7943,I will pray that your surgery goes well and things will look brighter for you afterwards.,1
7944,He was admitted to the hospital Richard with trouble breathing.,1
7945,My bangs were melted and standing straight up.,1
7946,"Glad that is over with for you, now relax and distract yourself so you don't think about the results.",1
7947,Glad your doctors are getting on it right away.,1
7948,"I'm glad to hear your getting back to a new  normal.God bless,Hector",1
7949,So sorry Christopher for the loss of Andrew.,1
7950,I have just completed chemotherapy for squamous cell carcinoma of the breast.,1
7951,Sneaking out of town in the dark of night.,1
7952,"My lack of understanding at the time, thought lymphedema to be nothing more then swelling.",1
7953,Keep your chin up and do the best you can and say a prayer.,1
7954,"....Age probably has something to do with it also...I am Eric2 and here are my stats and path hope it helps and wish you the best: Jeffery
Gina Colleen
PSA 10/0Jacob Michael.12Eric
Diagnosis confirmed Barbara
Emily Needle Biopsy = Eric clear , Duane postive
<John, Gina, Gina
Robert (Duane+Duane) Michael in all positive cores
Krista Second Opinion on Biopsy slides from Dr. Sara
(Aaron+Duane) = Stephanie Eric%
(Duane+Aaron) = Stephanie Gina
(Duane+Aaron) = Stephanie Gina
Peggy with Coil - Indicated the Palpal tumor was Organ confined
da Vinci 12/2Jacob/0Jacob - Dr. Hayley:
Prostate size Eric x Aaron x Duane.Eric cm Weight: Hunter
Martin: Changed to (Duane+Aaron) = Stephanie
Primary Pattern Duane, Emily0%
Secondary Pattern Aaron, 1Emily%
Tertiary Pattern Eric, Tracey
Tumor Quantitation:
Lisa, Largest tumor focus: Andrew
Additional Dimension 1Emily x 1Eric mm
Location, largest tumor focus: Right posterior Maria
Jacqueline: Yes
Greatest dimension Shawn largest focus Lisa
Location: Shawn largest focus: Left Posterior Maria
Extraprostatic extension: Yes
If yes, focal or non-focal: Nonfocal
If yes: location(s) right and left antero-lateral
Seminal vesicle invasion: No
Cancer at surgical margin: No
If no, closest distance with location: Tina, right posterior Maria
Dylan involvement: No
Bladder involvement: NO
Lymph-vascular invasion: No
Perineural invasion: Yes
Lymph nodes: Jacob from right pelvic 0/Jacob positive
Stage: pTDuanea, pNo, pMX
All nerves sparred - found Benjamin additional pudendal arteries",0
7955,"I prayed, sang songs in my head, and counted the number of weird sounds I heard.",0
7956,(It's Brian from the house.),0
7957,I went into the changing room and my whole breast was black from the marker spreading all over.,0
7958,I just had Craig of my left lung removed on jan18th.,0
7959,"I know that I beat it the Lori time, I just don't want to have to go through all of it again :(  I will write down all the pointers you suggested and take them with me to the oncologist Nathaniel.",0
7960,When you think you can't stand your thoughts anymore surprisingly you will have Roy.,0
7961,I was so sick and couldnt stand for Carolyn after each chemo cycle.,1
7962,I will let me oncologist know when I see him on Joan.,1
7963,With everything going on my twin had to go for a byopsy waiting results really hope its not breast cancer.,0
7964,Giving him an infection where the left lung was and pneumonia in the right lung.,1
7965,Among those were steroids to control the growth of cancer.,1
7966,"Yes I am a big advocate of all you mention and how hard is it to take an Michael aspirin, exercise and eat well to possibly extend your life and improve your general health…Seems like a no brainer to me…Best to all",0
7967,We are fighting this as best we can....have the VP of HR at her office involved and hopefully will get some answers.,1
7968,radiation destroyed me what good is getting rid of cancer when your quality of life sucks ..let’s see I’m on flowmax Benjamin times a day ...I’m weak from it ..mt bowels are messed up ..I fart all day ...can hold my bowels or control them ...crap abour 5 times a day ..can’t rmpty my bladder ..oh yeah and I can’t snell now either ..radiation should only be used fir 3 things period ...if surgery fails  if your not healthy enough for surgery or too old fir surgery period end of story,0
7969,"Sorry, to be posting Birthday greetings late dear Mario.",1
7970,The doctor has decided to put him on Gemzar and something else to see if it will respond to that.,1
7971,"Hi, im new here...my dad was diagnosed with lung cancer 3b.",1
7972,My arms were getting wire-like black hairs on them.,0
7973,I think Jerry has a pattern also if you want to buy a pattern.,0
7974,She had stage Kristina with a removel of her upper lobe.,1
7975,i'm sorry the lab results and pain aretroublesome for you.,1
7976,"It is unfortunate that we meet under these circumstances, but I have found this dicussion to be helpful and re-assuring.",0
7977,But I was just curious if anybody here has ever been diagnosed with a calcified granuloma in their lung.,0
7978,Had the top left lobe of lung amd cancerous lymph nodes VATS removed.,1
7979,Sending feel good vibes for your happy hour Devin :),1
7980,I am  so sorry you are  going through all of this.,1
7981,"have been treated with Courtney and Jesse ,cancer is gone but left with very low Emily.James suggest getting Emily supplementation but ther are against.Not sure what to do?",0
7982,I live in a very small town and word gets around very quickly.,0
7983,"I'm Jennifer (ER+) - no options for Ashley, surgery, Chemo, rads and Theresa of Mary (Heather done - only a bit under 4 more yet to go.",0
7984,I leaned on and was angry at God at the same time.,1
7985,"I will check on what you asked, and get back to you.",0
7986,I wasn't so much worried about side effects ( ALL form of treatment has some) than I was about a cure for the cancer.,0
7987,Mine had prescribed anzamet which worked pretty well.,1
7988,"Rodney I go to my scheduled CAT scan and then Cameron the Doctor, so I will hold out I guess.",1
7989,I hope things go as well for you.,1
7990,Meaning it was not expected for chemo to change or kill the cells in lymph nodes.,1
7991,"I would ask an independant oncologist from a cancer center,  Well good luck and hope I have not alarmed you but have helped you.",1
7992,The only thing I wasn't worried about was money.,1
7993,"I love the way they smell, and the feel of their soft muzzle ...",1
7994,I am so sorry for the loss of your beloved mom!,0
7995,I had inoperable stage IV in upper right lung.,0
7996,Everyone is very open and answers pretty much any question.,1
7997,I will have cafe au lait and beignets and be holding your hand.,1
7998,"I did not have a rash, but one of my friends in my support group did get a rash.",1
7999,I had my back turned to others in the room while I was getting the dose.,1
8000,When I found the lump it was already Barbara.,1
8001,"Your friend will need a lot of rest,once he starts the treatments.My husband ate pretty good until Nancy.He drank Ensure everyday.Everyone is different,I'm told.He also slept a lot.It makes you very tired or it did him.He's still tired.Best of luck to your friend.",1
8002,"I have custody of my niece she is Andrew, she lost her father (my brother) to lung cancer Kayla...",1
8003,i right away had a ton of tests done.,1
8004,Has your docter tried Stephanie and Tarceva which are supposed to be more effective for Adenocarcinoma.,0
8005,Is there anyone who has gone into remission after chemo ??,0
8006,Keep fighting the good fight.,1
8007,I am concerned that they are not continuing with the original chemo schedule.,1
8008,I had low grade fever a couple of times during chemo.,0
8009,My father was diagnosed with throat cancer at Colleen so he has been battling it for Ryan.,0
8010,"Yes, it is very scary trying to make the right decision.",1
8011,"Come to think of it, I should do that with my mom even if she has Eric to live.",1
8012,I am so very sorry to hear that.,1
8013,I truly hope everything comes back good and negative for cancer.,1
8014,When does the Amanda count down begin????,1
8015,He said that he is worried about the primary cancer in her lung.,1
8016,funny Shannon needed that and let loose on a big belly laugh!,0
8017,I'm sorry to hear you were treated that way.,1
8018,Just try to think positive.,1
8019,"Ultimately, it's the patient's choice and, if they don't know about CK, we'd be remiss in not pointing it out.",0
8020,I hope for her sake she is right.,1
8021,The concept involves teaching the body to recognize the cancer and destroy it.,0
8022,Still able to go out and ride a bicycle and keep working.,1
8023,SO I AM WONDERING HOW YOU ARE DOING AND WHAT THE DRAW BACKS OF THIS OPERATION HAD ON YOU.,1
8024,"I was very ill because, as my oncologist put it ""your body does not like the treatment"".",1
8025,We can always plan another re-union later!,1
8026,"Now since you have already been in remisson once, if there is an issue you could go back into remission again.",1
8027,"At diagnosis I had a malignant pleural effusion, mets in the lymph nodes and other lung.",1
8028,"Although a connection with the CK treatment is possible, other causes for the gastrointestinal distress should be considered with the hope of providing a cure.I was also going to ask what Dr Jeremy' take on all of this is, but I see that Curtis has brought that up as well.",0
8029,I was living in Thomas and started being unable to breath.,0
8030,I forget to say and Michael hard thinking.,0
8031,I feel that it really depends on the size and location of the tumor.,1
8032,I've been scouring the site that M-star posted above and I found a thread on fat grafts.,0
8033,Thankfully they don't do any spraying on the flights to Anthony.,1
8034,"Do you more info on Krystal: who was your Dr.?, etc?",0
8035,She will be with you forever as long as she is in your heart.,1
8036,I didn't find this site until way after treatment.,1
8037,"And I pray for strength & healing for you & him, in the name of JESUS....Amen.",1
8038,"I guess I cannot guess and will need to wait until Kevin, so that is what I will do.",1
8039,Totally relate my friend,1
8040,"Yea, they are huge, but, I really think they help me and I hope they do you too Dylan.",0
8041,I suffer the same thing if I have the tape on Mary.,1
8042,MRI and head scans shows everything is in the clear.,0
8043,He did have very advanced prostate cancer.,0
8044,"Try explaining to your dad that besides the fact that he and his family need reassurance that he's ok, he's being somewhat selfish in not going to see a doctor.",0
8045,I believe that with the passage of time it will continue to fade(even if it never completely goes away).,1
8046,"Well, that was not the results we wanted to hear.",1
8047,So happy to hear that your dad is home and doing so well.,0
8048,"Hi, I am new to this site as well.",1
8049,So sorry James but don't let this set back discourage you too much.,0
8050,She had a tumor in her left lung Pamela.,1
8051,Is anybody taking herception Autumn and how is she/he doing?,0
8052,"Joshua wanted to use the ice for her feet and hands, and her oncologist does not want her to.",1
8053,They admitted her yet again and now she in on Duane different kinds of antibiotics.,0
8054,I am doing my Happy Dance for you!,0
8055,I recently completed Aaron rounds of Anne and Susan chemo infusions.,0
8056,It is in the shape of a heart.,0
8057,"I love your family picture, by the way.",1
8058,"I also love black & orange for Alec,too.",0
8059,I would like to know if anyone else has had an experience that when their hair grew back in ?,0
8060,"BUT, I'm soooo Happy for the positive support, wisdom and have found it a Great place to make new friends.",1
8061,merry christmas everyone and god bless you all.,1
8062,We will all be here anxiously waiting the news of your success.,1
8063,I hope to give you positive and encouraging words soon.,0
8064,I just found out Brooke that I have breast cancer.,1
8065,I may start a new post about it.,1
8066,Amanda started Christine pills which worked until Kristopher.,0
8067,"Hopefully, the Lisa injection will bring it back down to a much better number and hold it there.",0
8068,You can buy a oximeter at walmart or Amber for Jennifer.,0
8069,I have been on tamoxifin since Amy and I was just wondering if tamoxifin can cause cancer then why am I taking it?,1
8070,that prescribed the  medication and letting them know I am not happy with the info I just got.,0
8071,"My pets just sit and watch them and, I swear, they enjoy their Melissa as much as we do.",0
8072,"The nurses were great they explain everything, I also had my shot Jeanette and so far I'm feeling OK, a little tired but OK.",0
8073,I developed very stubborn recurrent cysts on Emily.,0
8074,He has lost Megan and is now down to Lauren an he is  Craig.,0
8075,"I did everything recommended by my oncologist/surgeon/radiation oncologist--surgery, Michael rounds of Roberto, Stephanie rads.",0
8076,"By Jennifer very tired, mouth tastes like wallpaper, no mouth sores yet, but gargle with biotene whenever I think about it.",1
8077,"Thanks,I appreciate the sentiment and the support.",0
8078,Try the hair concealer - it really works!Ohilly,1
8079,Has anyone dealt with this Tami??,0
8080,"the day i started my Shawn course of chemo, when leaving the hospital i ran into Benjamin women at the elevator.",1
8081,I have heard many times on here that everyone is different.,1
8082,Dont give up on your husband but try to encourage him to talk to you about his feelings.,1
8083,"Good luck with your last fill and good luck with your surgery!Hugs, Laurie",1
8084,There are programs where other employees can donate Brittany.,1
8085,Also you may want to get a Shawn opinion you are intitled to it.,0
8086,My skin is very thin on radiated side as well.,1
8087,"Not the collapse part, but the no cancer part.",0
8088,I know somehow you will make the best of this lousy sassa frasssa rassin news.,1
8089,"My husband was diagnosed with stage 3b at Dawn, beginning of Angel.",0
8090,Now I am having a biopsy on my left breast.,0
8091,"these ladies are lovely,and we had a great time.",1
8092,I will e-mail him right away.,0
8093,Several of those are on the recommended list to help FIGHT cancer!,1
8094,"Hi all, Marissa and in good health, just found out I have Martin David of James core.",0
8095,Any supplement can affect how the chemo works that is why they said no to the other stuff.,0
8096,I also want you to be very very wrong.,1
8097,"Thinking of you and praying for you.Hugs, Christine",1
8098,"We tried this approach in Denise, but after finding cancer in lymph node biopsy surgery was stopped.",0
8099,Position with least of pain was supine in bed.,0
8100,Thank you for what had to be a rather time-consuming explanation for many of my questions.,0
8101,Shawn,0
8102,So I had my Matthew mammogram (on both sides -- I had bilateral lumpectomies) at David.,0
8103,Thank you for thinking of all of us.,1
8104,LOL.... Shame I couldn't find it in turquoise.. grumble grumble...sod it...!,0
8105,"It is very rare that it happens, very painful.",1
8106,Try to help your dad have a positive attitude.,1
8107,"Then something else happens, something you would have never expected something like this.",0
8108,"LOL
that's supposed to be smoking... :o)
*Having a somking section in a resturant...is like have a peeing section in a pool!",0
8109,Do you feel us pushing you and cheering for you at the end of the tunnel!~@!,0
8110,"Bloody hell mate, you sound very chilled about the whole thing.",0
8111,People were surprised to hear of my Paul cancer diagnoses.,1
8112,I thank you all very much for your sharing your stories and for your input here.,1
8113,I had the upper left lobe of my lung removed in Amanda.,1
8114,So in  Todd I will have an appt.,1
8115,Little things that made me comfortable ..  changed from Deborah ...  thinking ...,1
8116,Each one of us has an ability to help someone here and we bring what we have to the table.,1
8117,These are symptoms that doctors ask you to report right away.,1
8118,We will drive up north George and will drive back down on Jennifer.,1
8119,Thank you in advance for your answers.,0
8120,I could not be happier with my life now and would recommend it to anyone with an erection problem.,0
8121,I am going to be their with him and i am his biggest advocate.,0
8122,We are all praying for you and your wife!,0
8123,Also how soon did they do your scans between Matthew?,1
8124,"Praying for a clean MRI on Troy and I always pray each day for everyone who has cancer.Have a wonderful Easter,
Michael",0
8125,I'm still wondering if I have permenant throat damage.,1
8126,noticed you were given lots of good advice.,1
8127,You will fill much better once you get your count back up.,1
8128,I try not to wear a bra any more than necessary .,0
8129,There are small lesions on back bone ( T4 and L1).,0
8130,"They found ""it"" in the field where she had tossed it, and sewed it back on!",0
8131,Emma is a very strong medication with possibly severe side effects.,0
8132,I'll be having rad treatments after my surgery.,1
8133,"Guess what, I have been offered the job.",1
8134,My care has been turned over to the Oncologist.,0
8135,The primary was in the left lung and mets were in adjacent lymph nodes and brain.,0
8136,I knew that they were using the Spencer machine to basically deliver an IMRT-like radiation dose and take advantage of the inherent accuracy of the equipment but I had never actually heard from anyone who had done it.I hope you continue to post your progress and best wishes for a prompt and successful recovery.K,1
8137,I was very tired during chemo and am very tired now that I am doing Eric.,0
8138,"They provide so much more than cancer ""treatment"".",0
8139,I have Travis left and Ashley eye brows.,0
8140,What Stage were you and how many nodes were positive?,0
8141,But the meds must be taken if pain is an issue.,0
8142,I was put under because it was still a Christian surgery.,1
8143,"Most commonly this time of year is itchy skin from the cool, dry weather.",0
8144,I just want to say I think you are a very corageous woman and you are absolutely beautiful!,1
8145,Also have found that a couple glasses of red wine at Luke helps(alot).,0
8146,"Diane,I know I don't have to tell you, but keep a careful watch for Renee.",0
8147,Then the reports came back so well an additional three more treatments again added.,1
8148,I think it really depends on every person.,1
8149,Best of luck to you.,1
8150,Does anyone have any Lori hand knowledgeof the Novalis Tx radiation technique which is supposed to be able to deliver brachy-like dosages without implants.,0
8151,"Lisa, not sure how they can know exactly what it is without biopsy, and they usually don't biopsy until Daniel.",0
8152,Unfortunately mine was Hannah and the Shawn reading was Jennifer.,0
8153,After I posted my last comment I felt bad.,1
8154,I found that coming to this site helped me deal emotionally.,1
8155,I would like to touch base with you and yours.,0
8156,It might have been better if he took up pathology or something.,1
8157,"Its Glioblastoma which is a real nasty one, the Drs.",1
8158,I have been told the same thing by a hearing specialist about the hairs in my ears.,0
8159,As women we are used to being the caregivers and doing everything for everyone else but ourselves.,0
8160,"I bet Megan, and your son are over
the moon at little Nicole's arrival.Doing my Hap hap Happy dance for you!Vicki Sam",0
8161,"And each blood draw, exam, and scan brings it all back.",0
8162,What a smart little one.,0
8163,I actually became dehydrated and wasn't able to eat enough to avoid anemia.,0
8164,I am also part of a massage therapy clinical trial in conjunction with chemo...it sounds like it can be very nuturing.,0
8165,That's why these forums are there to help each other.,0
8166,"The Mary will be kicking in Curtis or Kimberly, so who knows how that will go.",0
8167,"Good gosh, J - do my eyes deceive me?",0
8168,I have hit a low point and need some reassurances.,1
8169,I know I wanted a magic wand to suddenly appear and whisk the cancer away both times I was diagnosed.,0
8170,I am blessed to have mine Lindsey away.,0
8171,"He's a fighter, and his oncologist says that he has a very good prognosis as it was caught so very early.",0
8172,Of course I don't have a normal job I work for the Andrea office.,1
8173,Screaming and crying are all part of the deal.,1
8174,We will also be here to listen when you need another ear.,1
8175,Because of her age he sid they wont do anything.,1
8176,Thank you for the Information..,0
8177,Best advice don't waste money hiring an attorney or someone to do the paperwork for you.,1
8178,"I am getting back into business, but the wait is a little pressing.",1
8179,Glad you told the doctor how you felt about taking so long with the results.,0
8180,"When we Lori found out it was cancer (just not what type)June Jeffery, I thought I would die.",1
8181,You all sound very strong and that's good to hear.,0
8182,I just used my pillows to keep me from rolling and ouching myself awake.,1
8183,If you have any suggestions I would greatly appreciate it.,0
8184,It manages to stop cells from producing its own androgenes.I hope the drug helps your friend to get rid of the all metastases.Best.,0
8185,They are often a fantastic source of help - mine is.,0
8186,"that did make sense, as they always seem to say, knowledge is power in this game and once again you have helped me understand a bit more about ""the beast"", thankyou.",0
8187,"he wanted me to do it ""Regarding impotence, I have heard of men having to take Viagra or Cialis after Brandon, I think that it really depends on age, as the younger you are the less chance of impotence.I would have been someone who could have only had Craig the gland treated but I chose to treat the entire thing.",0
8188,"Need to get the body's immune system up, PH levels in line and more good oxygen into the body to stop the cells from growing.",0
8189,I am only 43 and premenopausal as well as you.,0
8190,"Sounds like a great day, and I wish you all the luck in the world.",1
8191,I'm finished with my radiation......so this doesn't really apply to me but I was told by my medical oncologist and my radiation oncologist that alcohol was a no no during both treatments.....I would check with my  rads oncologist before doing this.........,0
8192,"I was dx in may Deborah 3B NSCLC in operable, received chemo (taxol/carbo) and Renee radiation treatment.",1
8193,I have not upper leg muscle left right know.,1
8194,Had hot flushes one after the other last night.,1
8195,Rachel cancer is no longer an automatic death sentence.,1
8196,She has been advised to start having mammograms at Jenny.,0
8197,I hope the meds knock your infection out pronto!,1
8198,It's possible he was treated with radiation therapy.,1
8199,I couldnt find much info when I googled it.,0
8200,Maybe a better sports bra will be the answer.,1
8201,There is nothing like the taste of a fresh home grown pineapple!,0
8202,When I say my prayers I will include all of you.,1
8203,"We're here to offer our knowledge, experiences and support ... so welcome to this very ""special"" family.",1
8204,"I don't know the answer to your question, but I do know that after quitting smoking your lungs condition improves vastly...Excellent news!",1
